,price,funding,cost,traded,hours_held,long_pnl,short_pnl,stops
AXLUSDT,83.41581810168766,0.24275924087078263,0.5769816342409403,1473.3436027522769,12713.0,9.163490148270073,74.2523279534176,4.0
AXSUSDT,-42.05694854729188,-42.034357966192516,4.985075063859925,13503.553712945912,35906.0,-28.862548866929924,-13.194399680361572,15.0
AXTIUSDT,12.150359461485792,0.07618805628201872,0.22262665004640825,528.0845159732488,661.0,0.0,12.150359461485792,1.0
AZTECUSDT,79.72164790649892,-15.773839401643462,0.5580116358675312,1311.548110078258,4732.0,0.0,79.72164790649892,1.0
B2USDT,-51.131302898558694,-1.112023422468858,0.5535088826244674,1231.3068783426559,4505.0,-1.1711049656533083,-49.96019793290545,4.0
B3USDT,32.564570499239466,-9.324717189492231,0.5698958421146006,1259.6533546891872,12945.0,0.0,32.564570499239466,1.0
BABAUSDT,6.889173819850191,0.11768579236926473,0.241263262448063,617.959300955526,1295.0,2.617145245474428,4.2720285743757636,0.0
BABYUSDT,87.16069176789381,-3.7256502602379604,0.6018158809157896,1539.5237818545666,8678.0,-0.8264952498807185,87.98718701777473,3.0
BADGERUSDT,-67.53682022019169,1.4596116838537945,0.4614460918228334,1033.7488501501991,6468.0,-4.870377685931721,-62.66644253426041,4.0
BAKEUSDT,-72.24229108977678,2.95094205648504,3.368914789300279,8624.971964365794,34515.0,-28.254492610102208,-43.98779847967491,9.0
BALUSDT,108.20883688858872,-0.9095535126353916,1.9441445548727385,4970.674233806496,21830.0,8.431616441709513,99.77722044687913,6.0
BANANAS31USDT,103.82113544851777,-1.7497509362453423,0.8803534358568682,2273.7575807346966,11569.0,117.60889311522803,-13.787757666709357,5.0
BANANAUSDT,-38.57560635692752,2.5438220144822843,0.7887115971385568,1757.3048238895967,9438.0,16.988145724249534,-55.5637520811771,6.0
BANDUSDT,-25.833073752622674,6.352431629004448,2.3962662990530865,6120.95339175565,30175.0,-7.682832725123394,-18.15024102749947,10.0
BANKUSDT,74.69586172641269,0.9357047206981242,0.9899794416857609,2407.204723588256,7073.0,20.773754941189093,53.92210678522373,10.0
BANUSDT,5.241491107429633,3.2416530902432754,0.8920598708698284,2134.898168580042,6193.0,-24.992879054791157,30.23437016222077,8.0
